,taskName,inCurriculum
624,OP-RP-Allo-CVChick-G2.52Thin-Left-Beige-0-OPQ.yml,0
625,OP-RP-Allo-CVChick-G2.52Thin-Left-Brown-0-OPQ.yml,0
626,OP-RP-Allo-CVChick-G2.52Thin-Left-DarkBlue-0-OPQ.yml,0
627,OP-RP-Allo-CVChick-G2.52Thin-Left-DarkGreen-0-OPQ.yml,0
628,OP-RP-Allo-CVChick-G2.52Thin-Left-Grey-0-OPQ.yml,0
629,OP-RP-Allo-CVChick-G2.52Thin-Left-OffWhite-0-OPQ.yml,0
630,OP-RP-Allo-CVChick-G2.52Thin-Left-RND-0-OPQ.yml,0
631,OP-RP-Allo-CVChick-G2.52Thin-Right-Beige-0-OPQ.yml,0
632,OP-RP-Allo-CVChick-G2.52Thin-Right-Brown-0-OPQ.yml,0
633,OP-RP-Allo-CVChick-G2.52Thin-Right-DarkBlue-0-OPQ.yml,0
634,OP-RP-Allo-CVChick-G2.52Thin-Right-DarkGreen-0-OPQ.yml,1
635,OP-RP-Allo-CVChick-G2.52Thin-Right-Grey-0-OPQ.yml,0
636,OP-RP-Allo-CVChick-G2.52Thin-Right-OffWhite-0-OPQ.yml,0
637,OP-RP-Allo-CVChick-G2.52Thin-Right-RND-0-OPQ.yml,0
638,OP-RP-Allo-CVChick-G2.52Trans-Left-NA-0-Trans.yml,0
639,OP-RP-Allo-CVChick-G2.52Trans-Right-NA-0-Trans.yml,0
640,OP-RP-Allo-CVChick-G2.52XtraLow-Left-Beige-0-OPQ.yml,0
641,OP-RP-Allo-CVChick-G2.52XtraLow-Left-Brown-0-OPQ.yml,0
642,OP-RP-Allo-CVChick-G2.52XtraLow-Left-DarkBlue-0-OPQ.yml,0
643,OP-RP-Allo-CVChick-G2.52XtraLow-Left-DarkGreen-0-OPQ.yml,0
644,OP-RP-Allo-CVChick-G2.52XtraLow-Left-Grey-0-OPQ.yml,0
645,OP-RP-Allo-CVChick-G2.52XtraLow-Left-OffWhite-0-OPQ.yml,0
646,OP-RP-Allo-CVChick-G2.52XtraLow-Left-RND-0-OPQ.yml,1
647,OP-RP-Allo-CVChick-G2.52XtraLow-Right-Beige-0-OPQ.yml,0
648,OP-RP-Allo-CVChick-G2.52XtraLow-Right-Brown-0-OPQ.yml,0
649,OP-RP-Allo-CVChick-G2.52XtraLow-Right-DarkBlue-0-OPQ.yml,0
650,OP-RP-Allo-CVChick-G2.52XtraLow-Right-DarkGreen-0-OPQ.yml,0
651,OP-RP-Allo-CVChick-G2.52XtraLow-Right-Grey-0-OPQ.yml,0
652,OP-RP-Allo-CVChick-G2.52XtraLow-Right-OffWhite-0-OPQ.yml,1
653,OP-RP-Allo-CVChick-G2.52XtraLow-Right-RND-0-OPQ.yml,0
654,OP-RP-Allo-CVChick-G2.5NoOccluder-Left-NA-0-NA.yml,0
655,OP-RP-Allo-CVChick-G2.5NoOccluder-Right-NA-0-NA.yml,0
656,OP-RP-Allo-CVChick-G21FallingLargeContra-Left-Beige-0-OPQ.yml,0
657,OP-RP-Allo-CVChick-G21FallingLargeContra-Left-Brown-0-OPQ.yml,0
658,OP-RP-Allo-CVChick-G21FallingLargeContra-Left-DarkBlue-0-OPQ.yml,0
659,OP-RP-Allo-CVChick-G21FallingLargeContra-Left-DarkGreen-0-OPQ.yml,0
660,OP-RP-Allo-CVChick-G21FallingLargeContra-Left-Grey-0-OPQ.yml,0
661,OP-RP-Allo-CVChick-G21FallingLargeContra-Left-OffWhite-0-OPQ.yml,0
662,OP-RP-Allo-CVChick-G21FallingLargeContra-Left-RND-0-OPQ.yml,0
663,OP-RP-Allo-CVChick-G21FallingLargeContra-Right-Beige-0-OPQ.yml,1
664,OP-RP-Allo-CVChick-G21FallingLargeContra-Right-Brown-0-OPQ.yml,0
665,OP-RP-Allo-CVChick-G21FallingLargeContra-Right-DarkBlue-0-OPQ.yml,0
666,OP-RP-Allo-CVChick-G21FallingLargeContra-Right-DarkGreen-0-OPQ.yml,0
667,OP-RP-Allo-CVChick-G21FallingLargeContra-Right-Grey-0-OPQ.yml,1
668,OP-RP-Allo-CVChick-G21FallingLargeContra-Right-OffWhite-0-OPQ.yml,0
669,OP-RP-Allo-CVChick-G21FallingLargeContra-Right-RND-0-OPQ.yml,0
670,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Left-Beige-0-OPQ.yml,1
671,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Left-Brown-0-OPQ.yml,0
672,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Left-DarkBlue-0-OPQ.yml,0
673,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Left-DarkGreen-0-OPQ.yml,0
674,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Left-Grey-0-OPQ.yml,1
675,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Left-OffWhite-0-OPQ.yml,0
676,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Left-RND-0-OPQ.yml,0
677,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Right-Beige-0-OPQ.yml,0
678,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Right-Brown-0-OPQ.yml,1
679,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Right-DarkBlue-0-OPQ.yml,0
680,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Right-DarkGreen-0-OPQ.yml,0
681,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Right-Grey-0-OPQ.yml,0
682,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Right-OffWhite-0-OPQ.yml,0
683,OP-RP-Allo-CVChick-G21FallingLargeIpsi-Right-RND-0-OPQ.yml,0
684,OP-RP-Allo-CVChick-G21FallingSmallContra-Left-Beige-0-OPQ.yml,0
685,OP-RP-Allo-CVChick-G21FallingSmallContra-Left-Brown-0-OPQ.yml,0
686,OP-RP-Allo-CVChick-G21FallingSmallContra-Left-DarkBlue-0-OPQ.yml,0
687,OP-RP-Allo-CVChick-G21FallingSmallContra-Left-DarkGreen-0-OPQ.yml,0
688,OP-RP-Allo-CVChick-G21FallingSmallContra-Left-Grey-0-OPQ.yml,0
689,OP-RP-Allo-CVChick-G21FallingSmallContra-Left-OffWhite-0-OPQ.yml,0
690,OP-RP-Allo-CVChick-G21FallingSmallContra-Left-RND-0-OPQ.yml,0
691,OP-RP-Allo-CVChick-G21FallingSmallContra-Right-Beige-0-OPQ.yml,0
692,OP-RP-Allo-CVChick-G21FallingSmallContra-Right-Brown-0-OPQ.yml,1
693,OP-RP-Allo-CVChick-G21FallingSmallContra-Right-DarkBlue-0-OPQ.yml,0
694,OP-RP-Allo-CVChick-G21FallingSmallContra-Right-DarkGreen-0-OPQ.yml,1
695,OP-RP-Allo-CVChick-G21FallingSmallContra-Right-Grey-0-OPQ.yml,0
696,OP-RP-Allo-CVChick-G21FallingSmallContra-Right-OffWhite-0-OPQ.yml,0
697,OP-RP-Allo-CVChick-G21FallingSmallContra-Right-RND-0-OPQ.yml,0
698,OP-RP-Allo-CVChick-G21OccluderContra-Left-Beige-0-OPQ.yml,1
699,OP-RP-Allo-CVChick-G21OccluderContra-Left-Brown-0-OPQ.yml,0
700,OP-RP-Allo-CVChick-G21OccluderContra-Left-DarkBlue-0-OPQ.yml,0
701,OP-RP-Allo-CVChick-G21OccluderContra-Left-DarkGreen-0-OPQ.yml,0
702,OP-RP-Allo-CVChick-G21OccluderContra-Left-Grey-0-OPQ.yml,0
703,OP-RP-Allo-CVChick-G21OccluderContra-Left-OffWhite-0-OPQ.yml,1
704,OP-RP-Allo-CVChick-G21OccluderContra-Left-RND-0-OPQ.yml,0
705,OP-RP-Allo-CVChick-G21OccluderContra-Right-Beige-0-OPQ.yml,0
706,OP-RP-Allo-CVChick-G21OccluderContra-Right-Brown-0-OPQ.yml,0
707,OP-RP-Allo-CVChick-G21OccluderContra-Right-DarkBlue-0-OPQ.yml,0
708,OP-RP-Allo-CVChick-G21OccluderContra-Right-DarkGreen-0-OPQ.yml,0
709,OP-RP-Allo-CVChick-G21OccluderContra-Right-Grey-0-OPQ.yml,0
710,OP-RP-Allo-CVChick-G21OccluderContra-Right-OffWhite-0-OPQ.yml,0
711,OP-RP-Allo-CVChick-G21OccluderContra-Right-RND-0-OPQ.yml,0
712,OP-RP-Allo-CVChick-G21OccluderIpsi-Left-Beige-0-OPQ.yml,0
713,OP-RP-Allo-CVChick-G21OccluderIpsi-Left-Brown-0-OPQ.yml,0
714,OP-RP-Allo-CVChick-G21OccluderIpsi-Left-DarkBlue-0-OPQ.yml,0
715,OP-RP-Allo-CVChick-G21OccluderIpsi-Left-DarkGreen-0-OPQ.yml,0
716,OP-RP-Allo-CVChick-G21OccluderIpsi-Left-Grey-0-OPQ.yml,0
717,OP-RP-Allo-CVChick-G21OccluderIpsi-Left-OffWhite-0-OPQ.yml,0
718,OP-RP-Allo-CVChick-G21OccluderIpsi-Left-RND-0-OPQ.yml,0
719,OP-RP-Allo-CVChick-G21OccluderIpsi-Right-Beige-0-OPQ.yml,0
720,OP-RP-Allo-CVChick-G21OccluderIpsi-Right-Brown-0-OPQ.yml,0
721,OP-RP-Allo-CVChick-G21OccluderIpsi-Right-DarkBlue-0-OPQ.yml,0
722,OP-RP-Allo-CVChick-G21OccluderIpsi-Right-DarkGreen-0-OPQ.yml,0
723,OP-RP-Allo-CVChick-G21OccluderIpsi-Right-Grey-0-OPQ.yml,0
724,OP-RP-Allo-CVChick-G21OccluderIpsi-Right-OffWhite-0-OPQ.yml,0
725,OP-RP-Allo-CVChick-G21OccluderIpsi-Right-RND-0-OPQ.yml,0
726,OP-RP-Allo-CVChick-G21ThinContra-Left-Beige-0-OPQ.yml,0
727,OP-RP-Allo-CVChick-G21ThinContra-Left-Brown-0-OPQ.yml,0
728,OP-RP-Allo-CVChick-G21ThinContra-Left-DarkBlue-0-OPQ.yml,0
729,OP-RP-Allo-CVChick-G21ThinContra-Left-DarkGreen-0-OPQ.yml,0
730,OP-RP-Allo-CVChick-G21ThinContra-Left-Grey-0-OPQ.yml,0
731,OP-RP-Allo-CVChick-G21ThinContra-Left-OffWhite-0-OPQ.yml,0
732,OP-RP-Allo-CVChick-G21ThinContra-Left-RND-0-OPQ.yml,0
733,OP-RP-Allo-CVChick-G21ThinContra-Right-Beige-0-OPQ.yml,0
734,OP-RP-Allo-CVChick-G21ThinContra-Right-Brown-0-OPQ.yml,0
735,OP-RP-Allo-CVChick-G21ThinContra-Right-DarkBlue-0-OPQ.yml,0
736,OP-RP-Allo-CVChick-G21ThinContra-Right-DarkGreen-0-OPQ.yml,0
737,OP-RP-Allo-CVChick-G21ThinContra-Right-Grey-0-OPQ.yml,1
738,OP-RP-Allo-CVChick-G21ThinContra-Right-OffWhite-0-OPQ.yml,0
739,OP-RP-Allo-CVChick-G21ThinContra-Right-RND-0-OPQ.yml,0
740,OP-RP-Allo-CVChick-G21ThinIpsi-Left-Beige-0-OPQ.yml,0
741,OP-RP-Allo-CVChick-G21ThinIpsi-Left-Brown-0-OPQ.yml,0
742,OP-RP-Allo-CVChick-G21ThinIpsi-Left-DarkBlue-0-OPQ.yml,0
743,OP-RP-Allo-CVChick-G21ThinIpsi-Left-DarkGreen-0-OPQ.yml,0
744,OP-RP-Allo-CVChick-G21ThinIpsi-Left-Grey-0-OPQ.yml,0
745,OP-RP-Allo-CVChick-G21ThinIpsi-Left-OffWhite-0-OPQ.yml,0
746,OP-RP-Allo-CVChick-G21ThinIpsi-Left-RND-0-OPQ.yml,0
747,OP-RP-Allo-CVChick-G21ThinIpsi-Right-Beige-0-OPQ.yml,0
748,OP-RP-Allo-CVChick-G21ThinIpsi-Right-Brown-0-OPQ.yml,0
749,OP-RP-Allo-CVChick-G21ThinIpsi-Right-DarkBlue-0-OPQ.yml,0
750,OP-RP-Allo-CVChick-G21ThinIpsi-Right-DarkGreen-0-OPQ.yml,0
751,OP-RP-Allo-CVChick-G21ThinIpsi-Right-Grey-0-OPQ.yml,0
752,OP-RP-Allo-CVChick-G21ThinIpsi-Right-OffWhite-0-OPQ.yml,0
753,OP-RP-Allo-CVChick-G21ThinIpsi-Right-RND-0-OPQ.yml,0
754,OP-RP-Allo-CVChick-G21TransContra-Left-NA-0-Trans.yml,0
755,OP-RP-Allo-CVChick-G21TransContra-Right-NA-0-Trans.yml,0
756,OP-RP-Allo-CVChick-G21TransIpsi-Left-NA-0-Trans.yml,0
757,OP-RP-Allo-CVChick-G21TransIpsi-Right-NA-0-Trans.yml,0
758,OP-RP-Allo-CVChick-G21XtraLowContra-Left-Beige-0-OPQ.yml,0
759,OP-RP-Allo-CVChick-G21XtraLowContra-Left-Brown-0-OPQ.yml,0
760,OP-RP-Allo-CVChick-G21XtraLowContra-Left-DarkBlue-0-OPQ.yml,0
761,OP-RP-Allo-CVChick-G21XtraLowContra-Left-DarkGreen-0-OPQ.yml,0
762,OP-RP-Allo-CVChick-G21XtraLowContra-Left-Grey-0-OPQ.yml,0
763,OP-RP-Allo-CVChick-G21XtraLowContra-Left-OffWhite-0-OPQ.yml,0
764,OP-RP-Allo-CVChick-G21XtraLowContra-Left-RND-0-OPQ.yml,1
765,OP-RP-Allo-CVChick-G21XtraLowContra-Right-Beige-0-OPQ.yml,1
766,OP-RP-Allo-CVChick-G21XtraLowContra-Right-Brown-0-OPQ.yml,0
767,OP-RP-Allo-CVChick-G21XtraLowContra-Right-DarkBlue-0-OPQ.yml,0
768,OP-RP-Allo-CVChick-G21XtraLowContra-Right-DarkGreen-0-OPQ.yml,0
769,OP-RP-Allo-CVChick-G21XtraLowContra-Right-Grey-0-OPQ.yml,0
770,OP-RP-Allo-CVChick-G21XtraLowContra-Right-OffWhite-0-OPQ.yml,0
771,OP-RP-Allo-CVChick-G21XtraLowContra-Right-RND-0-OPQ.yml,0
772,OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-Beige-0-OPQ.yml,0
773,OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-Brown-0-OPQ.yml,0
774,OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-DarkBlue-0-OPQ.yml,0
775,OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-DarkGreen-0-OPQ.yml,0
776,OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-Grey-0-OPQ.yml,0
777,OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-OffWhite-0-OPQ.yml,1
778,OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-RND-0-OPQ.yml,0
779,OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-Beige-0-OPQ.yml,0
780,OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-Brown-0-OPQ.yml,0
781,OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-DarkBlue-0-OPQ.yml,1
782,OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-DarkGreen-0-OPQ.yml,0
783,OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-Grey-0-OPQ.yml,0
784,OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-OffWhite-0-OPQ.yml,0
785,OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-RND-0-OPQ.yml,0
786,OP-RP-Allo-CVChick-G22Falling-Left-Beige-0-OPQ.yml,0
787,OP-RP-Allo-CVChick-G22Falling-Left-Brown-0-OPQ.yml,1
788,OP-RP-Allo-CVChick-G22Falling-Left-DarkBlue-0-OPQ.yml,0
789,OP-RP-Allo-CVChick-G22Falling-Left-DarkGreen-0-OPQ.yml,0
790,OP-RP-Allo-CVChick-G22Falling-Left-Grey-0-OPQ.yml,0
791,OP-RP-Allo-CVChick-G22Falling-Left-OffWhite-0-OPQ.yml,0
792,OP-RP-Allo-CVChick-G22Falling-Left-RND-0-OPQ.yml,0
793,OP-RP-Allo-CVChick-G22Falling-Right-Beige-0-OPQ.yml,0
794,OP-RP-Allo-CVChick-G22Falling-Right-Brown-0-OPQ.yml,0
795,OP-RP-Allo-CVChick-G22Falling-Right-DarkBlue-0-OPQ.yml,0
796,OP-RP-Allo-CVChick-G22Falling-Right-DarkGreen-0-OPQ.yml,0
797,OP-RP-Allo-CVChick-G22Falling-Right-Grey-0-OPQ.yml,0
798,OP-RP-Allo-CVChick-G22Falling-Right-OffWhite-0-OPQ.yml,0
799,OP-RP-Allo-CVChick-G22Falling-Right-RND-0-OPQ.yml,1
800,OP-RP-Allo-CVChick-G22Occluder-Left-Beige-0-OPQ.yml,0
801,OP-RP-Allo-CVChick-G22Occluder-Left-Brown-0-OPQ.yml,0
802,OP-RP-Allo-CVChick-G22Occluder-Left-DarkBlue-0-OPQ.yml,0
803,OP-RP-Allo-CVChick-G22Occluder-Left-DarkGreen-0-OPQ.yml,0
804,OP-RP-Allo-CVChick-G22Occluder-Left-Grey-0-OPQ.yml,0
805,OP-RP-Allo-CVChick-G22Occluder-Left-OffWhite-0-OPQ.yml,1
806,OP-RP-Allo-CVChick-G22Occluder-Left-RND-0-OPQ.yml,1
807,OP-RP-Allo-CVChick-G22Occluder-Right-Beige-0-OPQ.yml,0
808,OP-RP-Allo-CVChick-G22Occluder-Right-Brown-0-OPQ.yml,0
809,OP-RP-Allo-CVChick-G22Occluder-Right-DarkBlue-0-OPQ.yml,0
810,OP-RP-Allo-CVChick-G22Occluder-Right-DarkGreen-0-OPQ.yml,1
811,OP-RP-Allo-CVChick-G22Occluder-Right-Grey-0-OPQ.yml,0
812,OP-RP-Allo-CVChick-G22Occluder-Right-OffWhite-0-OPQ.yml,0
813,OP-RP-Allo-CVChick-G22Occluder-Right-RND-0-OPQ.yml,0
814,OP-RP-Allo-CVChick-G22Thin-Left-Beige-0-OPQ.yml,0
815,OP-RP-Allo-CVChick-G22Thin-Left-Brown-0-OPQ.yml,0
816,OP-RP-Allo-CVChick-G22Thin-Left-DarkBlue-0-OPQ.yml,0
817,OP-RP-Allo-CVChick-G22Thin-Left-DarkGreen-0-OPQ.yml,1
818,OP-RP-Allo-CVChick-G22Thin-Left-Grey-0-OPQ.yml,0
819,OP-RP-Allo-CVChick-G22Thin-Left-OffWhite-0-OPQ.yml,0
820,OP-RP-Allo-CVChick-G22Thin-Left-RND-0-OPQ.yml,1
821,OP-RP-Allo-CVChick-G22Thin-Right-Beige-0-OPQ.yml,0
822,OP-RP-Allo-CVChick-G22Thin-Right-Brown-0-OPQ.yml,0
823,OP-RP-Allo-CVChick-G22Thin-Right-DarkBlue-0-OPQ.yml,1
824,OP-RP-Allo-CVChick-G22Thin-Right-DarkGreen-0-OPQ.yml,0
825,OP-RP-Allo-CVChick-G22Thin-Right-Grey-0-OPQ.yml,0
826,OP-RP-Allo-CVChick-G22Thin-Right-OffWhite-0-OPQ.yml,0
827,OP-RP-Allo-CVChick-G22Thin-Right-RND-0-OPQ.yml,1
828,OP-RP-Allo-CVChick-G22Trans-Left-NA-0-Trans.yml,0
829,OP-RP-Allo-CVChick-G22Trans-Right-NA-0-Trans.yml,0
830,OP-RP-Allo-CVChick-G22XtraLow-Left-Beige-0-OPQ.yml,0
831,OP-RP-Allo-CVChick-G22XtraLow-Left-Brown-0-OPQ.yml,0
832,OP-RP-Allo-CVChick-G22XtraLow-Left-DarkBlue-0-OPQ.yml,0
833,OP-RP-Allo-CVChick-G22XtraLow-Left-DarkGreen-0-OPQ.yml,0
834,OP-RP-Allo-CVChick-G22XtraLow-Left-Grey-0-OPQ.yml,0
835,OP-RP-Allo-CVChick-G22XtraLow-Left-OffWhite-0-OPQ.yml,0
836,OP-RP-Allo-CVChick-G22XtraLow-Left-RND-0-OPQ.yml,0
837,OP-RP-Allo-CVChick-G22XtraLow-Right-Beige-0-OPQ.yml,0
838,OP-RP-Allo-CVChick-G22XtraLow-Right-Brown-0-OPQ.yml,0
839,OP-RP-Allo-CVChick-G22XtraLow-Right-DarkBlue-0-OPQ.yml,0
840,OP-RP-Allo-CVChick-G22XtraLow-Right-DarkGreen-0-OPQ.yml,1
841,OP-RP-Allo-CVChick-G22XtraLow-Right-Grey-0-OPQ.yml,0
842,OP-RP-Allo-CVChick-G22XtraLow-Right-OffWhite-0-OPQ.yml,0
843,OP-RP-Allo-CVChick-G22XtraLow-Right-RND-0-OPQ.yml,0
844,OP-RP-Allo-CVChick-G2NoOccluder-Left-NA-0-NA.yml,0
845,OP-RP-Allo-CVChick-G2NoOccluder-Right-NA-0-NA.yml,0
846,OP-RP-Allo-CVChick-G31OccluderContra-Left-Beige-0-OPQ.yml,0
847,OP-RP-Allo-CVChick-G31OccluderContra-Left-Brown-0-OPQ.yml,0
848,OP-RP-Allo-CVChick-G31OccluderContra-Left-DarkBlue-0-OPQ.yml,0
849,OP-RP-Allo-CVChick-G31OccluderContra-Left-DarkGreen-0-OPQ.yml,0
850,OP-RP-Allo-CVChick-G31OccluderContra-Left-Grey-0-OPQ.yml,0
851,OP-RP-Allo-CVChick-G31OccluderContra-Left-OffWhite-0-OPQ.yml,0
852,OP-RP-Allo-CVChick-G31OccluderContra-Left-RND-0-OPQ.yml,0
853,OP-RP-Allo-CVChick-G31OccluderContra-Right-Beige-0-OPQ.yml,0
854,OP-RP-Allo-CVChick-G31OccluderContra-Right-Brown-0-OPQ.yml,0
855,OP-RP-Allo-CVChick-G31OccluderContra-Right-DarkBlue-0-OPQ.yml,0
856,OP-RP-Allo-CVChick-G31OccluderContra-Right-DarkGreen-0-OPQ.yml,0
857,OP-RP-Allo-CVChick-G31OccluderContra-Right-Grey-0-OPQ.yml,0
858,OP-RP-Allo-CVChick-G31OccluderContra-Right-OffWhite-0-OPQ.yml,0
859,OP-RP-Allo-CVChick-G31OccluderContra-Right-RND-0-OPQ.yml,1
860,OP-RP-Allo-CVChick-G31OccluderIpsi-Left-Beige-0-OPQ.yml,0
861,OP-RP-Allo-CVChick-G31OccluderIpsi-Left-Brown-0-OPQ.yml,0
862,OP-RP-Allo-CVChick-G31OccluderIpsi-Left-DarkBlue-0-OPQ.yml,0
863,OP-RP-Allo-CVChick-G31OccluderIpsi-Left-DarkGreen-0-OPQ.yml,0
864,OP-RP-Allo-CVChick-G31OccluderIpsi-Left-Grey-0-OPQ.yml,0
865,OP-RP-Allo-CVChick-G31OccluderIpsi-Left-OffWhite-0-OPQ.yml,0
866,OP-RP-Allo-CVChick-G31OccluderIpsi-Left-RND-0-OPQ.yml,0
867,OP-RP-Allo-CVChick-G31OccluderIpsi-Right-Beige-0-OPQ.yml,0
868,OP-RP-Allo-CVChick-G31OccluderIpsi-Right-Brown-0-OPQ.yml,1
869,OP-RP-Allo-CVChick-G31OccluderIpsi-Right-DarkBlue-0-OPQ.yml,0
870,OP-RP-Allo-CVChick-G31OccluderIpsi-Right-DarkGreen-0-OPQ.yml,0
871,OP-RP-Allo-CVChick-G31OccluderIpsi-Right-Grey-0-OPQ.yml,0
872,OP-RP-Allo-CVChick-G31OccluderIpsi-Right-OffWhite-0-OPQ.yml,1
873,OP-RP-Allo-CVChick-G31OccluderIpsi-Right-RND-0-OPQ.yml,1
874,OP-RP-Allo-CVChick-G31ThinContra-Left-Beige-0-OPQ.yml,0
875,OP-RP-Allo-CVChick-G31ThinContra-Left-Brown-0-OPQ.yml,0
876,OP-RP-Allo-CVChick-G31ThinContra-Left-DarkBlue-0-OPQ.yml,0
877,OP-RP-Allo-CVChick-G31ThinContra-Left-DarkGreen-0-OPQ.yml,1
878,OP-RP-Allo-CVChick-G31ThinContra-Left-Grey-0-OPQ.yml,0
879,OP-RP-Allo-CVChick-G31ThinContra-Left-OffWhite-0-OPQ.yml,1
880,OP-RP-Allo-CVChick-G31ThinContra-Left-RND-0-OPQ.yml,0
881,OP-RP-Allo-CVChick-G31ThinContra-Right-Beige-0-OPQ.yml,0
882,OP-RP-Allo-CVChick-G31ThinContra-Right-Brown-0-OPQ.yml,0
883,OP-RP-Allo-CVChick-G31ThinContra-Right-DarkBlue-0-OPQ.yml,0
884,OP-RP-Allo-CVChick-G31ThinContra-Right-DarkGreen-0-OPQ.yml,0
885,OP-RP-Allo-CVChick-G31ThinContra-Right-Grey-0-OPQ.yml,0
886,OP-RP-Allo-CVChick-G31ThinContra-Right-OffWhite-0-OPQ.yml,0
887,OP-RP-Allo-CVChick-G31ThinContra-Right-RND-0-OPQ.yml,0
888,OP-RP-Allo-CVChick-G31ThinIpsi-Left-Beige-0-OPQ.yml,0
889,OP-RP-Allo-CVChick-G31ThinIpsi-Left-Brown-0-OPQ.yml,0
890,OP-RP-Allo-CVChick-G31ThinIpsi-Left-DarkBlue-0-OPQ.yml,0
891,OP-RP-Allo-CVChick-G31ThinIpsi-Left-DarkGreen-0-OPQ.yml,0
892,OP-RP-Allo-CVChick-G31ThinIpsi-Left-Grey-0-OPQ.yml,0
893,OP-RP-Allo-CVChick-G31ThinIpsi-Left-OffWhite-0-OPQ.yml,0
894,OP-RP-Allo-CVChick-G31ThinIpsi-Left-RND-0-OPQ.yml,0
895,OP-RP-Allo-CVChick-G31ThinIpsi-Right-Beige-0-OPQ.yml,0
896,OP-RP-Allo-CVChick-G31ThinIpsi-Right-Brown-0-OPQ.yml,0
897,OP-RP-Allo-CVChick-G31ThinIpsi-Right-DarkBlue-0-OPQ.yml,0
898,OP-RP-Allo-CVChick-G31ThinIpsi-Right-DarkGreen-0-OPQ.yml,0
899,OP-RP-Allo-CVChick-G31ThinIpsi-Right-Grey-0-OPQ.yml,0
900,OP-RP-Allo-CVChick-G31ThinIpsi-Right-OffWhite-0-OPQ.yml,0
901,OP-RP-Allo-CVChick-G31ThinIpsi-Right-RND-0-OPQ.yml,0
902,OP-RP-Allo-CVChick-G31TransContra-Left-NA-0-Trans.yml,0
903,OP-RP-Allo-CVChick-G31TransContra-Right-NA-0-Trans.yml,1
904,OP-RP-Allo-CVChick-G31TransIpsi-Left-NA-0-Trans.yml,0
905,OP-RP-Allo-CVChick-G31TransIpsi-Right-NA-0-Trans.yml,0
906,OP-RP-Allo-CVChick-G31XtraLowContra-Left-Beige-0-OPQ.yml,0
907,OP-RP-Allo-CVChick-G31XtraLowContra-Left-Brown-0-OPQ.yml,1
908,OP-RP-Allo-CVChick-G31XtraLowContra-Left-DarkBlue-0-OPQ.yml,0
909,OP-RP-Allo-CVChick-G31XtraLowContra-Left-DarkGreen-0-OPQ.yml,0
910,OP-RP-Allo-CVChick-G31XtraLowContra-Left-Grey-0-OPQ.yml,0
911,OP-RP-Allo-CVChick-G31XtraLowContra-Left-OffWhite-0-OPQ.yml,0
912,OP-RP-Allo-CVChick-G31XtraLowContra-Left-RND-0-OPQ.yml,0
913,OP-RP-Allo-CVChick-G31XtraLowContra-Right-Beige-0-OPQ.yml,0
914,OP-RP-Allo-CVChick-G31XtraLowContra-Right-Brown-0-OPQ.yml,0
915,OP-RP-Allo-CVChick-G31XtraLowContra-Right-DarkBlue-0-OPQ.yml,0
916,OP-RP-Allo-CVChick-G31XtraLowContra-Right-DarkGreen-0-OPQ.yml,1
917,OP-RP-Allo-CVChick-G31XtraLowContra-Right-Grey-0-OPQ.yml,0
918,OP-RP-Allo-CVChick-G31XtraLowContra-Right-OffWhite-0-OPQ.yml,1
919,OP-RP-Allo-CVChick-G31XtraLowContra-Right-RND-0-OPQ.yml,0
920,OP-RP-Allo-CVChick-G31XtraLowIpsi-Left-Beige-0-OPQ.yml,1
921,OP-RP-Allo-CVChick-G31XtraLowIpsi-Left-Brown-0-OPQ.yml,0
922,OP-RP-Allo-CVChick-G31XtraLowIpsi-Left-DarkBlue-0-OPQ.yml,0
923,OP-RP-Allo-CVChick-G31XtraLowIpsi-Left-DarkGreen-0-OPQ.yml,0
924,OP-RP-Allo-CVChick-G31XtraLowIpsi-Left-Grey-0-OPQ.yml,0
925,OP-RP-Allo-CVChick-G31XtraLowIpsi-Left-OffWhite-0-OPQ.yml,0
